Time    Pdcmap    Quarter
     122.054794       0.966412       2.000000
     122.075228       0.966343       2.000000
     122.095661       0.966372       2.000000
     122.116095       0.966370       2.000000
     122.136529       0.966230       2.000000
     122.156962       0.966460       2.000000
     122.177396       0.966333       2.000000
     122.197830       0.966678       2.000000
     122.218263       0.966394       2.000000
     122.238697       0.966469       2.000000
     122.259131       0.966491       2.000000
     122.279565       0.966407       2.000000
     122.299998       0.966560       2.000000
     122.320432       0.966427       2.000000
     122.340866       0.966327       2.000000
     122.361299       0.966606       2.000000
     122.381733       0.966422       2.000000
     122.402167       0.966557       2.000000
     122.422601       0.966507       2.000000
     122.443034       0.966623       2.000000
     122.463468       0.966455       2.000000
     122.483902       0.966125       2.000000
     122.504335       0.966418       2.000000
     122.524769       0.966862       2.000000
     122.545203       0.966549       2.000000
     122.565636       0.966228       2.000000
     122.586070       0.966571       2.000000
     122.606504       0.966535       2.000000
     122.626938       0.966324       2.000000
     122.647371       0.966453       2.000000
     122.667805       0.966534       2.000000
     122.688239       0.966617       2.000000
     122.708672       0.966379       2.000000
     122.729106       0.966612       2.000000
     122.749540       0.966595       2.000000
     122.769973       0.966393       2.000000
     122.790407       0.966077       2.000000
     122.810841       0.966563       2.000000
     122.831275       0.966356       2.000000
     122.851708       0.966479       2.000000
     122.872142       0.966423       2.000000
     122.892576       0.966329       2.000000
     122.913009       0.966442       2.000000
     122.933443       0.966410       2.000000
     122.953877       0.966344       2.000000
     122.974310       0.966530       2.000000
     122.994744       0.966576       2.000000
     123.015178       0.966386       2.000000
     123.035611       0.966300       2.000000
     123.056045       0.966314       2.000000
     123.076479       0.966385       2.000000
     123.096912       0.966485       2.000000
     123.117346       0.966397       2.000000
     123.137780       0.966541       2.000000
     123.158214       0.966157       2.000000
     123.178647       0.966534       2.000000
     123.199081       0.966199       2.000000
     123.219515       0.966358       2.000000
     123.239948       0.966515       2.000000
     123.260382       0.966456       2.000000
     123.280816       0.966376       2.000000
     123.301249       0.966226       2.000000
     123.321683       0.966363       2.000000
     123.342117       0.966560       2.000000
     123.362550       0.966306       2.000000
     123.382984       0.966204       2.000000
     123.403418       0.966672       2.000000
     123.423852       0.966343       2.000000
     123.444285       0.966491       2.000000
     123.464719       0.966067       2.000000
     123.485153       0.966153       2.000000
     123.505586       0.966384       2.000000
     123.526020       0.966417       2.000000
     123.546454       0.966085       2.000000
     123.566887       0.966606       2.000000
     123.587321       0.966324       2.000000
     123.607755       0.966684       2.000000
     123.628188       0.966206       2.000000
     123.648622       0.966127       2.000000
     123.669056       0.966097       2.000000
     123.689490       0.966353       2.000000
     123.709923       0.966444       2.000000
     123.730357       0.966497       2.000000
     123.750791       0.966275       2.000000
     123.771224       0.967021       2.000000
     123.791658       0.966670       2.000000
     123.812092       0.966453       2.000000
     123.832525       0.966288       2.000000
     123.852959       0.966136       2.000000
     123.873393       0.965898       2.000000
     123.893826       0.966578       2.000000
     123.914260       0.966392       2.000000
     123.934694       0.966542       2.000000
     123.955127       0.966399       2.000000
     123.975561       0.966612       2.000000
     123.995995       0.966062       2.000000
     124.016428       0.966318       2.000000
     124.057296       0.966525       2.000000
     124.077730       0.966095       2.000000
     124.098163       0.966128       2.000000
     124.118597       0.966415       2.000000
     124.139031       0.966231       2.000000
     124.159464       0.966148       2.000000
     124.179898       0.966339       2.000000
     124.200332       0.966233       2.000000
